,Unnamed: 0,Date,Signal,Open,High,Low,Close,Adj Close,returns,signal_returns
227,227,2016-10-21,12.934220664,120.260002,121.370003,120.099998,121.07,114.727898,-0.0004953108353499269,-0.009923222807790566
228,228,2016-10-24,12.9208139136,122.040001,122.610001,121.449997,121.839996,115.45755,0.0063599240109029065,-0.001036533297851916
229,229,2016-10-25,12.8847884544,121.809998,121.989998,120.599998,120.93,114.59523,-0.007468778971397749,-0.002788172590434068
230,230,2016-10-26,12.801345342,120.110001,121.0,119.459999,119.730003,113.458076,-0.009923071198213895,-0.006476094869179327
231,231,2016-10-27,13.5764229312,120.120003,120.139999,118.089996,118.360001,112.159843,-0.011442428511423297,0.06054657291816379
232,232,2016-10-28,13.797823788,118.309998,119.029999,117.75,118.029999,111.847122,-0.0027881209632635295,0.016307746003639823
233,233,2016-10-31,12.42324633,118.18,118.639999,117.800003,118.5,112.292503,0.003982046970956832,-0.09962277233859695
234,234,2016-11-01,12.503186094,118.660004,118.699997,116.279999,117.050003,110.918488,-0.012236261603375542,0.006434692018217447
235,235,2016-11-02,13.3482312612,116.870003,117.0,115.389999,115.559998,109.506538,-0.012729645124400446,0.06758638644957204
236,236,2016-11-03,13.1127639204,115.910004,116.239998,114.879997,115.0,108.975845,-0.004845950239632191,-0.01764034022128791
237,237,2016-11-04,13.516470432,115.300003,116.900002,115.050003,115.739998,109.677071,0.006434765217391281,0.030787293514217717
238,238,2016-11-07,14.2989563856,118.0,118.82,117.709999,118.57,112.358849,0.0244513741913146,0.05789129325859199
239,239,2016-11-08,14.3377810884,118.300003,119.459999,117.709999,118.879997,112.652611,0.0026144640296872357,0.002715212338090467
240,240,2016-11-09,14.2455672072,118.080002,122.830002,118.050003,122.540001,116.12088,0.030787383011121827,-0.006431530836707
241,241,2016-11-10,15.468222672,124.260002,125.400002,122.620003,124.5,117.978188,0.01599476892447549,0.08582708199797362
242,242,2016-11-11,14.8778067372,125.029999,127.720001,124.550003,127.360001,120.688393,0.02297189558232926,-0.038169604053395756
243,243,2016-11-14,15.1132632552,128.949997,130.259995,128.389999,129.149994,122.384598,0.014054593168541185,0.015826023429331926
244,244,2016-11-15,14.2995734784,128.850006,129.889999,128.300003,129.550003,122.763672,0.0030972436591829577,-0.05383944969793575
245,245,2016-11-16,15.1144016208,129.25,130.0,129.029999,129.539993,122.754181,-7.726746251013328e-05,0.05698268858374189
246,246,2016-11-17,14.648176998,129.949997,130.830002,129.75,130.300003,123.474373,0.005866991207881256,-0.030846383105130437
247,247,2016-11-18,15.955372944,130.690002,131.089996,130.300003,130.990005,124.128242,0.005295487214992622,0.08923949691340294
248,248,2016-11-21,14.9407169688,131.309998,132.0,130.610001,131.600006,124.706284,0.004656851490310254,-0.06359337251227093
249,249,2016-11-22,15.4991987328,132.119995,132.899994,131.669998,132.800003,125.843445,0.009118517821344208,0.037379850322193375
250,250,2016-11-23,14.4382113792,132.479996,133.649994,132.100006,133.630005,126.629944,0.006250014919050972,-0.0684543357299302
251,251,2016-11-25,14.6665724352,133.729996,134.100006,133.539993,134.070007,127.046913,0.0032926886442905534,0.01581643667642818
252,252,2016-11-28,15.0420450996,133.970001,134.0,132.149994,132.330002,125.398048,-0.012978331536896204,0.02560057341678945
253,253,2016-11-29,15.3317071368,132.509995,133.089996,132.100006,132.259995,125.331696,-0.0005290334689180831,0.019256825470341354
254,254,2016-11-30,20.7386498592,132.919998,133.089996,131.5,131.610001,124.715752,-0.004914517046518796,0.3526641015351748
255,255,2016-12-01,15.30475896,132.25,132.550003,130.289993,130.970001,124.109283,-0.004862852329892586,-0.26201758244109796
256,256,2016-12-02,14.9901125904,130.940002,131.470001,130.520004,130.899994,124.042938,-0.0005345269868326508,-0.020558727544964794
257,257,2016-12-05,16.0110110736,131.970001,133.330002,131.889999,133.149994,166.175079,0.017188694447151764,0.06810479087754184
258,258,2016-12-06,15.8850506088,133.520004,134.910004,132.740005,134.589996,127.539658,0.010814885954858022,-0.007867114963632127
259,259,2016-12-07,15.4061353512,134.589996,136.179993,134.179993,135.899994,128.781036,0.009733249416249201,-0.030148802757650084
260,260,2016-12-08,15.8741478,136.25,138.210007,135.800003,138.039993,130.808914,0.015746866037389395,0.030378316049491705
261,261,2016-12-09,15.6758081472,138.399994,138.820007,137.75,138.309998,131.064774,0.00195599111628475,-0.012494507125604515
262,262,2016-12-12,16.102618272,137.949997,138.570007,136.509995,136.850006,129.681274,-0.010555939708711493,0.02722731235239295
263,263,2016-12-13,14.682118368,137.529999,138.050003,136.240005,136.860001,129.69075,7.303616778808752e-05,-0.08821546161036642
264,264,2016-12-14,14.933821248,136.419998,137.350006,134.809998,135.149994,128.070328,-0.012494571003254795,0.017143498893769538
265,265,2016-12-15,14.903574426,135.369995,137.139999,134.960007,136.160004,129.02739,0.007473252274062148,-0.0020253906550575795
266,266,2016-12-16,15.7414879968,136.350006,137.529999,135.630005,135.910004,128.790512,-0.0018360751517016993,0.05622232270254712
267,267,2016-12-19,15.1422184536,136.039993,137.190002,135.910004,136.800003,129.633865,0.006548443630389533,-0.038069434307723804
268,268,2016-12-20,15.8441174496,137.279999,138.210007,136.990005,137.960007,130.733109,0.008479561217553444,0.04635377558122111
269,269,2016-12-21,15.9151675896,137.850006,138.149994,137.009995,137.059998,129.880264,-0.006523694942984326,0.0044843229814477414
270,270,2016-12-22,16.21540746,136.559998,136.75,134.809998,135.320007,128.760361,-0.012695104519117262,0.0188650146917837
271,271,2016-12-23,14.684097978,135.460007,136.119995,135.270004,136.039993,129.445404,0.005320617519625204,-0.09443546119808699
272,272,2016-12-27,15.705524664,136.229996,137.300003,136.210007,136.649994,130.025879,0.004483982882886428,0.06956005656801811
273,273,2016-12-28,15.1645913832,136.889999,136.979996,134.830002,135.25,128.69371,-0.010245108389832724,-0.03444222923923845
274,274,2016-12-29,15.73213068,135.289993,136.259995,134.690002,135.369995,128.807877,0.0008872088724583005,0.03742529438866016
275,275,2016-12-30,15.706080144,135.600006,135.630005,134.399994,134.850006,128.31311,-0.003841242662378619,-0.00165588098204128
276,276,2017-01-03,14.718811434,136.490005,136.830002,134.5,135.520004,128.950607,0.004968468447824836,-0.0628590138945111
277,277,2017-01-04,15.5457845388,136.050003,137.960007,136.009995,137.779999,131.101089,0.01667646792572408,0.05618477473593542
278,278,2017-01-05,16.316117496,137.490005,137.759995,135.509995,136.190002,129.58812,-0.011540114759327369,0.049552530158729624
279,279,2017-01-06,15.8778963,136.410004,136.710007,135.679993,135.690002,129.112381,-0.003671341454272059,-0.026858178491754092
280,280,2017-01-09,15.9100693584,135.539993,135.720001,134.5,134.800003,128.265549,-0.0065590609984661485,0.002026279665272801
281,281,2017-01-10,15.402984894,135.0,136.380005,134.759995,136.089996,129.492996,0.009569680795927127,-0.03187192041575082
282,282,2017-01-11,15.3473328,136.229996,136.789993,135.419998,136.330002,129.721375,0.0017635829749014231,-0.003613072036555587
283,283,2017-01-12,15.705524664,136.160004,136.220001,133.589996,135.279999,128.722244,-0.007701921694389768,0.02333903021898376
284,284,2017-01-13,15.1192559232,135.649994,136.970001,135.649994,136.259995,129.654755,0.007244204666204901,-0.037328822394825045
285,285,2017-01-17,14.7367283328,135.600006,135.690002,134.130005,134.410004,127.89444,-0.013576919623400907,-0.02530068889256809
286,286,2017-01-18,14.6753419392,134.759995,134.940002,133.949997,134.850006,128.31311,0.0032735807373387438,-0.004165537439091538
287,287,2017-01-19,15.9865141044,135.139999,135.440002,133.169998,133.75,127.266464,-0.008157255847656475,0.08934525482487499
288,288,2017-01-20,16.450400106,133.75,134.880005,133.75,134.440002,127.922989,0.005158893457943847,0.02901733289512598
289,289,2017-01-23,16.0723679004,134.029999,134.679993,133.119995,133.880005,127.390121,-0.004165404579508869,-0.022980122256243463
290,290,2017-01-24,14.77304568,134.339996,136.279999,134.220001,135.929993,129.340729,0.015312129694049492,-0.08084199095316025
291,291,2017-01-25,15.33362916,137.059998,137.550003,136.949997,137.210007,130.558731,0.009416714970330364,0.03794637152980096
292,292,2017-01-26,16.0586041824,137.339996,137.5,136.419998,136.660004,130.035339,-0.004008475854097138,0.04728006754534042
293,293,2017-01-27,14.8145537664,136.770004,137.039993,135.649994,136.190002,129.58812,-0.00343920668991049,-0.07746939907538553
294,294,2017-01-30,15.700864896,135.229996,135.240005,133.240005,134.289993,127.780243,-0.013951163610380068,0.059827055446664223
295,295,2017-01-31,15.62822208,133.869995,135.559998,133.479996,135.229996,128.674713,0.006999799307458421,-0.004626676076838754
296,296,2017-02-01,16.1310398496,136.220001,136.869995,134.699997,135.149994,128.598557,-0.0005915995146521524,0.0321737026148019
297,297,2017-02-02,14.9788378536,135.300003,135.669998,134.490005,134.809998,128.27504,-0.002515693785380302,-0.07142763310627931
298,298,2017-02-03,14.643965874,135.990005,136.979996,135.509995,136.869995,130.235184,0.015280743495003746,-0.02235633918151525
299,299,2017-02-06,16.413228468,136.399994,136.779999,135.429993,135.839996,129.255127,-0.0075253820240146485,0.12081854118092994
300,300,2017-02-07,15.75039912,135.820007,136.470001,134.770004,135.240005,128.684174,-0.004416895006386867,-0.04038384948410867
301,301,2017-02-08,16.2652478016,135.240005,135.240005,133.889999,135.0,128.455841,-0.0017746597983340218,0.03268797683648805
302,302,2017-02-09,15.6855862152,135.0,137.25,135.0,136.899994,130.263718,0.014074029629629559,-0.03563804212948907
303,303,2017-02-10,16.735740084,137.789993,138.369995,137.199997,137.940002,131.253326,0.007596844744931053,0.06695024683121864
304,304,2017-02-13,15.41743899,138.770004,139.210007,138.089996,138.300003,131.595856,0.002609837572715268,-0.07877160420651752
305,305,2017-02-14,16.3605107712,137.940002,138.949997,137.610001,138.759995,132.033554,0.0033260447579310792,0.06116915927552502
306,306,2017-02-15,15.8483670444,138.190002,139.770004,138.070007,139.589996,132.823334,0.005981558301439982,-0.03130365145454672
307,307,2017-02-16,15.140778102,139.460007,139.839996,138.210007,139.199997,132.452225,-0.0027938893271407528,-0.04464743531101045
308,308,2017-02-17,16.635031938,138.449997,139.160004,138.25,139.110001,132.366592,-0.000646523002439281,0.09869068986636953
309,309,2017-02-21,16.30641513,139.380005,140.320007,139.380005,140.199997,133.403763,0.007835497032308902,-0.019754504182786015
310,310,2017-02-22,15.186328626,140.0,140.020004,139.25,139.580002,132.813843,-0.004422218354255714,-0.06868992939713059
311,311,2017-02-23,15.8963686284,139.960007,140.009995,137.690002,138.75,132.024063,-0.0059464249040489525,0.04675521120913739
312,312,2017-02-24,16.02672,137.460007,138.649994,137.300003,138.649994,131.928925,-0.0007207639639640329,0.008200072271041803
313,313,2017-02-27,15.050743182,138.339996,140.0,138.210007,140.0,133.213409,0.00973679090097912,-0.06089685337985573
314,314,2017-02-28,15.67315629,139.380005,139.479996,137.759995,137.839996,131.158157,-0.015428599999999904,0.04135431057945205
315,315,2017-03-01,15.72299748,139.649994,140.860001,139.520004,140.360001,133.556,0.018282102968139924,0.003180035283116611
316,316,2017-03-02,15.4640289672,140.330002,140.360001,138.639999,138.75,132.024063,-0.011470511460027755,-0.016470683349622872
317,317,2017-03-03,16.138161936,138.800003,139.419998,137.880005,138.649994,131.928925,-0.0007207639639640329,0.04359361782300519
318,318,2017-03-06,15.45580632,137.779999,137.970001,136.990005,137.699997,131.024979,-0.006851763729611049,-0.042282114822372874
319,319,2017-03-07,15.2138325024,137.399994,137.740005,136.610001,136.800003,130.168594,-0.006535904281827931,-0.015655852084978772
320,320,2017-03-08,15.56085024,137.279999,137.619995,135.779999,135.899994,129.312195,-0.006579013013618185,0.022809357046967405
321,321,2017-03-09,14.712305682,135.830002,136.490005,134.889999,135.360001,128.798386,-0.003973458600741275,-0.0545307322487284
322,322,2017-03-10,15.2546289132,136.289993,136.309998,134.839996,135.960007,129.369324,0.004432668406968876,0.03686187895507853
323,323,2017-03-13,14.959622868,135.649994,136.789993,135.649994,136.279999,129.673752,0.0023535744595837294,-0.019338788696769083
324,324,2017-03-14,16.4421696192,135.75,135.830002,134.559998,135.630005,129.055313,-0.004769548024431636,0.0991032169916064
325,325,2017-03-15,15.111611712,136.289993,138.020004,135.970001,137.729996,131.053513,0.015483233227042925,-0.08092349963634182
326,326,2017-03-16,15.9089740992,138.220001,138.509995,137.559998,137.910004,131.224762,0.0013069629363815505,0.05276488056974227
327,327,2017-03-17,14.841499938,138.139999,138.729996,137.309998,138.460007,131.748154,0.003988129824142428,-0.06709886850929492
328,328,2017-03-20,15.697370376,138.279999,138.520004,137.369995,137.860001,131.177185,-0.004333424596750013,0.0576673814355273
329,329,2017-03-21,14.6306517,138.509995,138.600006,133.919998,133.970001,127.475754,-0.028217031566683426,-0.06795524667182007
330,330,2017-03-22,19.02931644,133.710007,134.309998,132.779999,134.0,127.504295,0.00022392326473141821,0.30064721860612664
331,331,2017-03-23,15.705048126,134.0,135.699997,133.639999,134.779999,128.24649,0.00582088805970149,-0.1746919456871463
332,332,2017-03-24,15.1319395884,134.949997,135.470001,133.860001,134.490005,128.33905,-0.0021516100471258293,-0.03649199499434885
333,333,2017-03-27,16.0322409864,132.759995,135.070007,132.399994,134.740005,158.577637,0.0018588741966363287,0.05949676132002035
334,334,2017-03-28,16.2153691452,134.279999,135.899994,134.139999,135.789993,129.579605,0.007792696756987683,0.011422492897614545
335,335,2017-03-29,15.265496064,135.699997,136.490005,135.300003,136.229996,129.999481,0.003240319778203382,-0.0585785665866988
336,336,2017-03-30,16.025476656,136.320007,137.380005,136.259995,137.259995,130.982361,0.007560735742809577,0.04978420542731188
337,337,2017-03-31,15.6900136464,137.419998,138.169998,136.940002,137.479996,131.192307,0.0016028049542038403,-0.020933106502913246
338,338,2017-04-03,15.0597437688,137.970001,138.100006,135.600006,136.029999,129.80864,-0.01054696713840464,-0.04017012934495523
339,339,2017-04-04,15.673821552,135.929993,136.550003,135.350006,135.869995,129.65596,-0.0011762405438231482,0.040776110976882274
340,340,2017-04-05,15.2419297296,136.830002,137.429993,134.080002,134.330002,128.186386,-0.011334312627302112,-0.027554978916095263
341,341,2017-04-06,15.990194016,134.539993,135.630005,133.830002,135.580002,129.379242,0.009305441683831628,0.04909249023415074
342,342,2017-04-07,14.8451238144,135.210007,136.029999,134.75,135.520004,129.32196,-0.000442528389990815,-0.07161077598271959
343,343,2017-04-10,15.6187655856,135.470001,136.850006,135.160004,135.820007,129.608246,0.0022137174671275073,0.05211420132781619
344,344,2017-04-11,16.266908448,135.270004,136.919998,135.080002,136.899994,130.63884,0.007951604655711542,0.041497700880891886
345,345,2017-04-12,15.0308605056,136.639999,136.699997,134.919998,135.039993,128.863922,-0.013586567432574026,-0.07598542441861289
346,346,2017-04-13,16.171534704,134.880005,135.369995,133.660004,133.720001,127.604294,-0.009774822781574155,0.07588881541246573
347,347,2017-04-17,14.960275176,134.070007,135.320007,133.679993,135.289993,129.102448,0.011740891327094882,-0.07490071599082038
348,348,2017-04-18,16.497771192,134.720001,135.460007,134.160004,135.320007,129.131104,0.00022184937211133793,0.10277190746240583
349,349,2017-04-19,16.703371062,135.690002,136.960007,135.539993,135.789993,129.579605,0.003473144957788943,0.0124622815777502
350,350,2017-04-20,16.06256652,136.339996,137.669998,136.149994,137.520004,131.230484,0.012740342360868961,-0.03836378534736751
351,351,2017-04-21,16.4679192576,137.240005,137.550003,136.710007,137.210007,130.934692,-0.00225419568777796,0.025235863589749608
352,352,2017-04-24,16.4632425984,139.080002,139.339996,138.490005,138.919998,132.566437,0.012462582266321132,-0.0002839860413961226
353,353,2017-04-25,16.720203402,140.240005,140.880005,140.089996,140.270004,133.854721,0.009717866537832798,0.015608152650618878
354,354,2017-04-26,16.175768928,140.169998,141.820007,140.130005,140.990005,134.541824,0.005132964849705157,-0.03256147433797818
355,355,2017-04-27,16.2529983216,141.339996,141.800003,140.479996,140.949997,134.503616,-0.000283764795951269,0.004774387786061762
356,356,2017-04-28,15.9941946024,141.029999,141.169998,139.039993,139.059998,132.700027,-0.013409003478020542,-0.0159234446518125
357,357,2017-05-01,15.81407232,139.639999,140.289993,138.779999,139.860001,133.46344,0.0057529340680704255,-0.011261728825843642
358,358,2017-05-02,15.438509136,139.979996,140.339996,138.690002,139.149994,132.785934,-0.005076555090257839,-0.023748669944112066
359,359,2017-05-03,15.057095832,138.490005,138.759995,137.690002,138.289993,131.965302,-0.006180388336919251,-0.024705319706720186
360,360,2017-05-04,16.0011333024,138.529999,138.729996,137.110001,138.100006,131.783936,-0.001373830426038114,0.06269718151050685
361,361,2017-05-05,15.781768596,138.690002,138.990005,137.529999,138.990005,132.63324,0.006444597837309107,-0.013709323099451831
362,362,2017-05-08,15.3552036348,138.660004,138.979996,137.759995,138.410004,132.079788,-0.004172969128247828,-0.027028970714227496
363,363,2017-05-09,16.3763741856,138.589996,138.830002,137.779999,138.350006,132.022552,-0.00043348022733946667,0.06650322425458999
364,364,2017-05-10,15.07559199,138.039993,139.479996,137.860001,139.210007,132.84317,0.006216125498397007,-0.07943041486825564
365,365,2017-05-11,16.1922616056,138.669998,138.830002,136.979996,138.240005,131.917557,-0.0069679042541819225,0.07407136093499433
366,366,2017-05-12,16.064355216,137.710007,137.889999,137.160004,137.509995,131.220947,-0.0052807434432601275,-0.007899229441535427
367,367,2017-05-15,15.8126545296,137.979996,139.25,137.979996,138.580002,132.242035,0.007781303460886679,-0.015668271960850744
368,368,2017-05-16,16.35588864,138.970001,139.039993,137.619995,138.630005,132.289719,0.000360824067530352,0.03435439061690171
369,369,2017-05-17,15.68238648,136.330002,137.039993,134.75,134.889999,128.720795,-0.026978329835593784,-0.04117796194533152
370,370,2017-05-18,15.8912552004,134.570007,135.899994,134.229996,135.380005,129.188354,0.003632634025003023,0.013318682119355607
371,371,2017-05-19,16.3739920032,135.639999,136.759995,135.419998,136.029999,129.80864,0.004801255547301819,0.03037751245652709
372,372,2017-05-22,15.2818941,136.259995,137.199997,136.160004,136.949997,130.686554,0.0067631993439916105,-0.06669710739974533
373,373,2017-05-23,16.0649439408,137.289993,137.690002,136.350006,137.399994,131.115967,0.003285848921924295,0.051240365603632876
374,374,2017-05-24,15.1574909016,137.509995,138.029999,136.830002,137.490005,131.201859,0.0006551019208924647,-0.0564865363081255
375,375,2017-05-25,15.1419374172,138.139999,138.610001,137.199997,137.580002,131.28775,0.000654571217740596,-0.001026125267101996
376,376,2017-05-26,15.7522970484,137.380005,137.789993,136.779999,137.539993,131.249542,-0.0002908053453872794,0.04030921634286244
377,377,2017-05-30,15.8543254584,137.119995,137.440002,136.220001,136.460007,130.218994,-0.007852159771449263,0.006477049644665334
378,378,2017-05-31,16.3922915448,136.839996,136.919998,134.639999,136.320007,130.085373,-0.0010259416152601508,0.03393181802729872
379,379,2017-06-01,16.2179588736,136.720001,139.0,136.270004,138.949997,132.595093,0.019292766028100372,-0.010635039690671033
380,380,2017-06-02,16.0739946216,139.449997,141.020004,139.050003,139.850006,133.453918,0.006477214965323164,-0.0088768416002305
381,381,2017-06-05,15.325798506,139.960007,140.110001,138.949997,138.979996,132.623718,-0.006221022257231867,-0.04654699302901255
382,382,2017-06-06,16.7024892288,138.110001,139.660004,137.809998,138.850006,132.499664,-0.0009353144606507602,0.08982831937018032
383,383,2017-06-07,16.3515732852,138.860001,139.529999,138.490005,138.979996,132.623718,0.0009361900927824518,-0.021009799125924156
384,384,2017-06-08,16.1093985624,138.979996,141.460007,138.740005,140.880005,134.436829,0.013671096954125828,-0.014810484506661892
385,385,2017-06-09,16.0141751352,141.460007,142.899994,140.699997,141.610001,135.133408,0.005181686357833337,-0.005911047940812431
386,386,2017-06-12,16.57628646,141.660004,141.990005,140.889999,141.380005,134.913971,-0.0016241508253361792,0.03510086033494475
387,387,2017-06-13,15.250735434,141.800003,142.309998,141.470001,142.100006,135.600998,0.005092664977625283,-0.07996670600491051
388,388,2017-06-14,16.6576724868,142.029999,142.039993,140.449997,141.259995,134.799454,-0.00591140720993355,0.09225371844451336
389,389,2017-06-15,16.6490923872,139.690002,140.979996,139.690002,140.539993,134.11235,-0.00509699862300006,-0.0005150839414569397
390,390,2017-06-16,16.447728246,140.029999,140.220001,139.279999,140.190002,133.778381,-0.0024903302791541293,-0.012094601706625796
391,391,2017-06-19,15.3881842176,140.559998,141.580002,140.509995,141.229996,134.770813,0.007418460554697859,-0.06441886761216864
392,392,2017-06-20,16.2972112068,140.880005,140.970001,139.699997,139.800003,133.406189,-0.010125278202231192,0.059073050877589184
393,393,2017-06-21,15.347556204,140.050003,140.800003,139.220001,139.449997,133.072235,-0.0025036194026405445,-0.058271012797806665
394,394,2017-06-22,16.3335923568,139.369995,140.389999,139.009995,139.979996,133.577988,0.0038006383033482027,0.0642471113767944
395,395,2017-06-23,16.5835471104,140.139999,141.080002,139.550003,140.910004,134.465439,0.006643863598910116,0.015303109575643292
396,396,2017-06-26,16.0005686148,141.089996,141.529999,140.199997,141.080002,134.627686,0.0012064296016911502,-0.03515402897335518
397,397,2017-06-27,15.33014373,141.100006,141.619995,139.75,139.839996,133.444382,-0.00878938178637112,-0.04190006623763842
398,398,2017-06-28,16.4348409576,140.669998,142.259995,140.399994,141.979996,135.486496,0.015303204099061718,0.07206046121003973
399,399,2017-06-29,16.538000112,142.240005,142.350006,139.649994,141.139999,134.684921,-0.0059163052800762506,0.006276857480163045
400,400,2017-06-30,16.482053202,141.25,141.669998,140.770004,140.919998,134.474945,-0.0015587431030092969,-0.0033829308030662864
401,401,2017-07-03,16.8035403744,141.339996,142.5,141.300003,142.100006,135.600998,0.008373602162554672,0.0195052866569434
402,402,2017-07-04,15.282747546,141.339996,142.6,141.400003,142.200006,135.700998,0.0007037297380549923,-0.09050431007485249
403,403,2017-07-05,15.282747546,141.699997,141.850006,140.699997,141.589996,135.11438,-0.004289802913229002,0.0
404,404,2017-07-06,15.8115619032,139.929993,140.470001,138.830002,139.139999,133.349945,-0.017303461185209867,0.03460204754467777
405,405,2017-07-07,15.7707010008,139.429993,140.679993,139.179993,140.490005,134.643753,0.009702501147782927,-0.0025842420027921698
406,406,2017-07-10,15.458647722,139.919998,140.889999,139.369995,139.880005,134.059189,-0.004341945891453203,-0.019786899693562843
407,407,2017-07-11,16.9518546912,139.779999,140.380005,138.979996,140.289993,134.452057,0.0029309978935159187,0.09659363458259951
408,408,2017-07-12,16.0110544272,141.050003,142.220001,141.009995,141.369995,135.487122,0.007698353794913793,-0.0554983676499059
409,409,2017-07-13,16.7841222084,141.199997,141.559998,140.380005,141.490005,135.602173,0.0008489071531763148,0.048283377257570814
410,410,2017-07-14,15.634553142,141.100006,142.300003,141.100006,141.729996,135.832169,0.0016961692806498618,-0.06849146187845745
411,411,2017-07-17,16.46891784,141.600006,142.460007,141.259995,142.059998,136.148422,0.002328385023026458,0.053366712206094125
412,412,2017-07-18,16.7220501768,141.539993,141.869995,141.039993,141.690002,135.793869,-0.0026045051753416093,0.01537030782831339
413,413,2017-07-19,16.2529933104,141.880005,143.139999,141.880005,143.100006,137.145203,0.00995133022864958,-0.02805020086895582
414,414,2017-07-20,16.2353389128,143.119995,143.520004,142.800003,143.199997,137.240982,0.0006987490971872568,-0.0010862243811239347
415,415,2017-07-21,15.980432616,143.009995,143.330002,142.25,142.550003,136.618057,-0.004539064340902121,-0.015700706845055756
416,416,2017-07-24,16.8611138844,142.309998,142.820007,141.970001,142.75,136.809708,0.001402995410670016,0.05510997665471473
417,417,2017-07-25,15.510001302,143.619995,144.25,143.210007,144.050003,138.055603,0.009106851138353855,-0.08013186979598419
418,418,2017-07-26,16.4373061656,144.149994,144.149994,143.050003,143.25,137.28894,-0.005553647923214555,0.059787542601974275
419,419,2017-07-27,16.30561152,143.479996,143.679993,141.550003,142.339996,136.416779,-0.006352558464223335,-0.008011936035821399
420,420,2017-07-28,16.2886245504,142.020004,142.360001,141.470001,141.960007,136.052643,-0.0026695869796148353,-0.001041786723494642
421,421,2017-07-31,15.5654397276,142.220001,142.380005,140.970001,141.509995,135.621338,-0.003169991390603366,-0.04439815164026495
422,422,2017-08-01,16.6088009232,142.169998,142.199997,140.970001,141.779999,135.880096,0.001908020702000579,0.06703062771493418
423,423,2017-08-02,15.6669593844,141.589996,141.820007,139.729996,140.229996,134.394592,-0.010932451762818873,-0.056707377200505116
424,424,2017-08-03,15.295854696,140.440002,140.539993,139.160004,139.529999,133.723709,-0.00499177793601302,-0.023687090729903826
425,425,2017-08-04,16.759826496,139.910004,140.320007,139.490005,140.210007,134.375412,0.004873561276238503,0.09571036265027022
426,426,2017-08-07,16.2988046208,140.440002,140.35,139.710007,140.440002,134.595871,0.0016403608053454644,-0.02750755655555448
427,427,2017-08-08,15.69492732,140.410004,141.789993,139.690002,140.0,134.174164,-0.003133024734647827,-0.03705040429954909
428,428,2017-08-09,15.7736602584,139.119995,139.389999,138.279999,138.789993,133.014496,-0.008642907142857092,0.005016457661429996
429,429,2017-08-10,15.80188476,138.279999,138.279999,136.259995,136.270004,130.599396,-0.018156849391872343,0.0017893438262035488
430,430,2017-08-11,15.4903546728,136.210007,136.740005,135.770004,136.470001,130.791061,0.0014676524116048473,-0.01971474238241433
431,431,2017-08-14,15.5178168,137.259995,138.589996,137.229996,138.539993,132.774918,0.01516811009622554,0.0017728533516550016
432,432,2017-08-15,15.3614983896,138.800003,138.820007,137.339996,137.399994,131.682373,-0.008228663617732557,-0.010073479563181942
433,433,2017-08-16,15.661382796,137.669998,138.389999,137.210007,137.440002,131.720703,0.000291179052016588,0.01952181999400704
434,434,2017-08-17,15.830965836,136.979996,137.690002,134.919998,134.929993,129.31514,-0.018262579769170784,0.010828101337470253
435,435,2017-08-18,15.805415058,134.470001,135.460007,134.119995,134.919998,129.305542,-7.407545037074748e-05,-0.0016139746787842135
436,436,2017-08-21,15.2263103064,134.690002,135.020004,134.139999,134.830002,129.21933,-0.0006670323253339383,-0.036639642140045
437,437,2017-08-22,15.584658012,135.259995,136.449997,135.139999,136.289993,130.61853,0.010828383730202784,0.02353476964471013
438,438,2017-08-23,15.6506945364,135.529999,136.570007,135.210007,136.070007,130.407715,-0.0016141023648009734,0.004237277734882028
439,439,2017-08-24,15.9703562592,136.639999,136.929993,136.020004,136.490005,130.810226,0.003086631721860522,0.020424762751361625
440,440,2017-08-25,15.595174728,136.880005,137.309998,136.419998,136.880005,131.18399,0.002857352082300979,-0.023492370809440888
441,441,2017-08-28,16.06985052,137.369995,137.610001,136.770004,137.460007,131.739853,0.0042373025921498275,0.030437350031593757
442,442,2017-08-29,15.5142755712,136.490005,137.809998,136.229996,137.490005,131.768616,0.0002182307469256184,-0.03457250259475331
443,443,2017-08-30,16.4856064548,137.360001,138.509995,137.25,138.369995,132.61203,0.006400392523078224,0.06260884558497426
444,444,2017-08-31,16.5199577376,138.910004,139.940002,138.669998,139.729996,133.915421,0.009828727680448512,0.0020837136258338163
445,445,2017-09-01,16.4785000728,139.979996,140.630005,139.729996,140.520004,134.672531,0.005653818239571118,-0.0025095502941657744
446,446,2017-09-05,15.3586020096,140.630005,140.889999,138.580002,139.169998,133.378693,-0.009607215781178069,-0.06796116504854366
447,447,2017-09-06,16.3185146352,139.740005,140.0,139.080002,139.460007,133.656616,0.002083847123429461,0.0625
448,448,2017-09-07,16.4785000728,139.589996,139.690002,138.589996,139.110001,133.321198,-0.002509723092154914,0.009803921568627416
449,449,2017-09-08,15.5185874472,138.929993,139.770004,138.619995,139.110001,133.321198,0.0,-0.058252427184465994
450,450,2017-09-11,15.8385583224,140.389999,140.919998,140.229996,139.110001,133.321198,0.0,0.020618556701031077
451,451,2017-09-12,15.5185874472,141.039993,141.690002,140.820007,139.110001,133.321198,0.0,-0.02020202020202022
452,452,2017-09-13,16.1585291976,141.410004,142.220001,141.320007,139.110001,133.321198,0.0,0.04123711340206193
453,453,2017-09-14,16.4785000728,141.779999,142.160004,141.419998,139.110001,133.321198,0.0,0.01980198019801982
