,Date,Signal,Open,High,Low,Close,Adj Close
430,2017-08-11,15.4903546728,136.210007,136.740005,135.770004,136.470001,130.791061
431,2017-08-14,15.5178168,137.259995,138.589996,137.229996,138.539993,132.774918
432,2017-08-15,15.3614983896,138.800003,138.820007,137.339996,137.399994,131.682373
433,2017-08-16,15.661382796,137.669998,138.389999,137.210007,137.440002,131.720703
434,2017-08-17,15.830965836,136.979996,137.690002,134.919998,134.929993,129.31514
435,2017-08-18,15.805415058,134.470001,135.460007,134.119995,134.919998,129.305542
436,2017-08-21,15.2263103064,134.690002,135.020004,134.139999,134.830002,129.21933
437,2017-08-22,15.584658012,135.259995,136.449997,135.139999,136.289993,130.61853
438,2017-08-23,15.6506945364,135.529999,136.570007,135.210007,136.070007,130.407715
439,2017-08-24,15.9703562592,136.639999,136.929993,136.020004,136.490005,130.810226
440,2017-08-25,15.595174728,136.880005,137.309998,136.419998,136.880005,131.18399
441,2017-08-28,16.06985052,137.369995,137.610001,136.770004,137.460007,131.739853
442,2017-08-29,15.5142755712,136.490005,137.809998,136.229996,137.490005,131.768616
443,2017-08-30,16.4856064548,137.360001,138.509995,137.25,138.369995,132.61203
444,2017-08-31,16.5199577376,138.910004,139.940002,138.669998,139.729996,133.915421
445,2017-09-01,16.4785000728,139.979996,140.630005,139.729996,140.520004,134.672531
446,2017-09-05,15.3586020096,140.630005,140.889999,138.580002,139.169998,133.378693
447,2017-09-06,16.3185146352,139.740005,140.0,139.080002,139.460007,133.656616
448,2017-09-07,16.4785000728,139.589996,139.690002,138.589996,139.110001,133.321198
449,2017-09-08,15.5185874472,138.929993,139.770004,138.619995,139.110001,133.321198
450,2017-09-11,15.8385583224,140.389999,140.919998,140.229996,139.110001,133.321198
451,2017-09-12,15.5185874472,141.039993,141.690002,140.820007,139.110001,133.321198
452,2017-09-13,16.1585291976,141.410004,142.220001,141.320007,139.110001,133.321198
453,2017-09-14,16.4785000728,141.779999,142.160004,141.419998,139.110001,133.321198
454,2017-09-15,15.198616572,141.639999,142.470001,141.550003,139.110001,133.321198
455,2017-09-18,15.5185874472,142.619995,143.809998,142.600006,139.110001,133.321198
456,2017-09-19,16.798470948,143.570007,143.690002,143.089996,139.110001,133.321198
457,2017-09-20,15.9536882304,143.529999,144.020004,143.259995,139.110001,133.321198
458,2017-09-21,16.0044908544,144.020004,144.259995,143.479996,139.110001,133.321198
459,2017-09-22,16.99760004,143.669998,144.669998,143.559998,139.110001,133.321198
460,2017-09-25,17.04256164,144.270004,144.940002,143.690002,144.5,138.486877
461,2017-09-26,17.766227232,144.289993,145.149994,144.179993,144.610001,138.927872
462,2017-09-27,17.6385840696,145.630005,147.860001,145.160004,147.440002,141.646667
463,2017-09-28,17.1574673688,147.25,148.059998,146.779999,147.830002,142.021347
464,2017-09-29,18.13921074,147.919998,148.429993,147.740005,148.179993,142.35759
465,2017-10-02,18.01561008,148.309998,150.0,148.080002,150.0,144.106079
466,2017-10-03,16.9525238064,150.110001,150.330002,149.330002,150.330002,144.423126
467,2017-10-04,17.9160973056,150.089996,150.610001,149.389999,149.850006,143.96199
468,2017-10-05,16.5855234816,150.289993,150.630005,149.869995,150.259995,144.35585
469,2017-10-06,17.9544650688,149.710007,150.339996,149.570007,150.050003,144.154114
470,2017-10-09,17.7687617088,150.190002,150.679993,149.179993,149.429993,143.558472
471,2017-10-10,17.5645045296,149.929993,150.289993,149.410004,149.860001,143.971558
472,2017-10-11,16.5169055232,149.940002,150.190002,149.460007,149.75,143.865906
473,2017-10-12,18.013314564,149.460007,150.009995,149.020004,149.639999,143.760208
474,2017-10-13,17.5821410232,149.919998,149.990005,149.229996,149.369995,143.500854
475,2017-10-16,16.8666601656,149.610001,150.350006,149.029999,149.240005,143.375916
476,2017-10-17,17.8091407164,149.270004,149.770004,148.5,148.809998,142.962814
477,2017-10-18,16.818079488,149.5,149.910004,149.080002,149.520004,143.644943
478,2017-10-19,18.056896326,148.770004,149.330002,148.169998,149.289993,143.423981
479,2017-10-20,17.6274598404,150.309998,150.410004,149.860001,149.979996,144.086899
480,2017-10-23,18.00726417,150.149994,150.149994,148.699997,148.860001,143.01088
481,2017-10-24,16.9231470912,149.389999,149.779999,149.039993,149.169998,143.308701
482,2017-10-25,17.5989663324,148.940002,149.0,147.220001,148.449997,142.616989
483,2017-10-26,16.8632704632,148.940002,149.339996,148.509995,148.759995,142.914795
484,2017-10-27,17.6060859396,148.880005,149.910004,148.300003,149.789993,143.904312
485,2017-10-30,17.6583353676,148.880005,149.449997,147.389999,148.210007,142.386459
486,2017-10-31,17.6464574076,148.789993,149.830002,148.639999,149.259995,143.395157
487,2017-11-01,17.8381639488,150.5,150.529999,147.440002,148.270004,142.444061
488,2017-11-02,17.6247474624,148.240005,149.229996,147.720001,148.710007,142.866791
489,2017-11-03,17.1396321684,148.479996,148.960007,148.059998,148.610001,142.770691
490,2017-11-06,17.0790839208,148.75,149.380005,148.389999,148.779999,142.934006
491,2017-11-07,16.89730224,148.800003,148.850006,146.539993,147.0,141.223938
492,2017-11-08,16.90191288,146.660004,147.449997,145.839996,147.199997,141.416107
493,2017-11-09,17.3614754832,146.270004,147.389999,145.279999,146.679993,140.916534
494,2017-11-10,17.628383556,146.710007,147.100006,146.350006,146.570007,140.810852
495,2017-11-14,17.4563194536,146.059998,146.490005,145.589996,146.210007,140.465012
496,2017-11-15,17.9280885888,145.350006,146.210007,144.5,145.630005,139.907806
497,2017-11-16,18.11512872,146.210007,148.399994,146.190002,147.770004,141.96373
498,2017-11-17,18.091144032,147.25,149.029999,147.169998,148.449997,142.616989
499,2017-11-20,17.2282242924,148.759995,149.580002,148.330002,149.529999,143.654556
500,2017-11-21,17.1757271664,150.199997,151.289993,150.059998,151.089996,145.153275
501,2017-11-22,18.503569854,151.279999,151.770004,150.860001,150.889999,144.96109
502,2017-11-24,18.2116742748,151.210007,151.369995,150.770004,150.949997,145.018723
503,2017-11-27,17.1821166504,151.300003,151.619995,150.440002,150.490005,144.576828
504,2017-11-28,17.64088992,151.020004,152.970001,150.660004,152.860001,146.853729
505,2017-11-29,16.696418112,153.339996,154.210007,152.949997,153.369995,147.343643
506,2017-11-30,17.9219452452,154.100006,154.550003,153.279999,153.649994,147.612686
507,2017-12-01,17.31809328,153.020004,153.710007,148.75,153.020004,147.007416
508,2017-12-04,16.7415803136,154.899994,155.410004,152.300003,152.449997,146.459808
509,2017-12-05,17.2807303284,151.399994,152.960007,150.919998,150.929993,144.999557
510,2017-12-06,18.320785686,150.369995,151.190002,149.949997,150.220001,144.317444
511,2017-12-07,17.5681245876,151.309998,151.889999,150.020004,151.270004,145.326218
512,2017-12-08,18.0228739152,152.149994,152.279999,151.279999,151.410004,145.460693
513,2017-12-11,16.9581726048,151.429993,152.130005,151.020004,151.350006,145.403061
514,2017-12-12,18.2530073856,151.699997,151.929993,150.820007,150.880005,144.951523
515,2017-12-13,17.78845644,150.809998,152.710007,150.809998,151.779999,145.816132
516,2017-12-14,16.765413762,151.850006,152.199997,149.639999,150.100006,144.202148
517,2017-12-15,18.0360403704,151.050003,153.25,150.580002,152.240005,146.258072
518,2017-12-18,18.1150075872,153.669998,154.720001,153.460007,154.300003,148.237137
519,2017-12-19,16.841036916,154.75,154.770004,152.820007,153.080002,147.065033
520,2017-12-20,17.5604476608,153.75,153.940002,152.839996,153.380005,147.353271
521,2017-12-21,17.1888499248,153.240005,154.020004,153.080002,153.470001,147.998428
522,2017-12-22,16.900402644,153.380005,153.389999,152.800003,153.190002,147.728394
523,2017-12-26,17.466504066,153.0,153.429993,152.899994,153.279999,147.815216
524,2017-12-27,17.2752814644,153.210007,153.949997,152.809998,153.130005,147.670532
525,2017-12-28,18.5412093984,153.240005,153.75,153.009995,153.729996,148.249146
526,2017-12-29,17.87553588,154.149994,154.149994,152.389999,152.460007,147.024445
527,2018-01-02,17.3751847908,153.199997,153.970001,152.460007,153.899994,148.413071
528,2018-01-03,18.6579504384,153.869995,154.460007,153.520004,154.059998,148.567383
529,2018-01-04,18.0951991476,154.970001,155.149994,154.020004,154.470001,148.962799
530,2018-01-05,17.739164322,154.880005,154.979996,153.940002,154.789993,149.271347
531,2018-01-08,17.314863324,154.729996,155.270004,153.5,155.029999,149.502808
532,2018-01-09,19.034647008,155.240005,155.5,154.729996,154.820007,149.300323
533,2018-01-10,18.2494769304,154.470001,155.169998,153.919998,154.839996,149.319565
534,2018-01-11,17.8752538608,155.070007,157.660004,154.979996,157.5,151.884766
535,2018-01-12,18.8396774592,157.679993,158.860001,157.470001,158.160004,152.52121
536,2018-01-16,18.7205342184,158.860001,159.410004,155.800003,156.139999,150.573242
537,2018-01-17,18.0827854032,156.800003,157.940002,156.279999,157.619995,152.000458
538,2018-01-18,18.69595446,157.220001,157.5,156.389999,156.539993,150.958954
539,2018-01-19,18.7642042128,156.729996,158.690002,156.550003,158.600006,152.945541
540,2018-01-22,17.483062686,158.399994,159.449997,158.309998,159.449997,153.765182
541,2018-01-23,19.2079512768,159.240005,160.300003,158.669998,159.960007,154.25705
542,2018-01-24,17.446783668,160.360001,160.630005,158.399994,158.970001,153.302322
543,2018-01-25,17.4615714432,159.639999,159.919998,158.210007,159.029999,153.360199
544,2018-01-26,18.637073586,159.529999,159.690002,158.770004,159.600006,153.909866
545,2018-01-29,17.243402766,159.059998,159.860001,158.619995,158.699997,153.041962
546,2018-01-30,17.0894109312,157.660004,158.220001,156.729996,157.179993,151.576141
547,2018-01-31,16.7752032336,157.740005,158.419998,155.919998,156.360001,150.785385
548,2018-02-01,16.975935732,155.729996,157.210007,155.529999,156.850006,151.257919
549,2018-02-02,16.9929451608,156.130005,156.149994,153.509995,153.830002,148.345581
550,2018-02-05,16.662260142,152.669998,153.789993,147.860001,147.919998,142.646286
551,2018-02-06,16.98447696,145.529999,150.369995,144.240005,149.690002,144.353195
552,2018-02-07,16.288061334,149.610001,150.789993,148.610001,149.839996,144.497833
553,2018-02-08,16.838710056,149.990005,150.0,145.440002,145.440002,140.254715
554,2018-02-09,18.0160786344,146.759995,147.940002,142.5,146.770004,141.537308
555,2018-02-12,18.035922744,146.919998,148.919998,145.479996,148.160004,142.877731
556,2018-02-13,18.9869011608,147.380005,148.789993,146.899994,148.479996,143.18631
557,2018-02-14,18.5315812032,147.630005,151.520004,147.179993,151.149994,145.761154
558,2018-02-15,17.93570796,152.220001,152.869995,150.559998,152.800003,147.35231
559,2018-02-16,18.915079722,152.610001,154.289993,152.539993,153.339996,147.873062
560,2018-02-20,18.26869842,152.550003,153.770004,151.669998,152.080002,146.657959
561,2018-02-21,18.0465663456,152.419998,154.809998,152.009995,152.240005,146.812271
562,2018-02-22,19.040620104,152.809998,154.029999,151.910004,152.0,146.580811
563,2018-02-23,18.676966014,152.979996,154.020004,152.149994,153.979996,148.490234
564,2018-02-26,18.5190750144,154.529999,155.259995,153.470001,154.990005,149.464233
565,2018-02-27,18.682367424,155.179993,155.880005,152.75,152.759995,147.313705
566,2018-02-28,18.6442271832,153.139999,153.600006,150.309998,150.350006,144.98967
567,2018-03-01,18.758302452,150.050003,151.570007,148.380005,149.949997,144.603897
568,2018-03-02,20.265182388,148.710007,152.75,148.399994,152.350006,146.918365
569,2018-03-05,19.0707523968,151.820007,154.259995,151.470001,153.710007,148.229889
570,2018-03-06,18.797985954,154.429993,155.389999,152.800003,155.369995,149.830704
571,2018-03-07,18.8854110432,154.460007,156.929993,157.220001,156.740005,151.15184
572,2018-03-08,19.7217558432,156.899994,157.470001,155.5,156.419998,150.843262
573,2018-03-09,19.1700857112,157.309998,159.0,156.869995,158.919998,153.254105
574,2018-03-12,19.888393404,159.25,159.649994,158.490005,159.199997,153.524109
575,2018-03-13,19.4586657444,160.0,160.300003,158.139999,158.460007,152.810516
576,2018-03-14,19.565585952,159.220001,159.389999,157.410004,157.710007,152.087265
577,2018-03-15,18.1002979872,158.100006,158.139999,156.369995,156.919998,151.325409
578,2018-03-16,19.3851862704,156.979996,158.270004,156.75,157.800003,152.174042
579,2018-03-20,19.177721244,156.669998,157.020004,155.770004,156.240005,150.669647
580,2018-03-21,19.0194387984,156.320007,158.259995,156.199997,157.149994,151.547241
581,2018-03-22,18.89957982,155.660004,156.619995,153.309998,153.350006,148.224136
582,2018-03-23,17.7758788032,153.559998,153.940002,150.0,150.050003,145.034439
583,2018-03-26,18.0018470736,152.089996,153.380005,150.429993,153.330002,148.204788
584,2018-03-27,19.574516808,153.660004,153.699997,149.710007,150.360001,145.334091
585,2018-03-28,19.0096991028,150.740005,151.350006,149.389999,150.309998,145.285767
586,2018-03-29,18.6832305384,151.080002,153.100006,150.75,151.830002,146.754929
587,2018-04-02,19.2136053888,151.520004,152.070007,147.179993,148.130005,143.178635
588,2018-04-03,19.0766612352,149.020004,150.600006,148.300003,150.25,145.227768
589,2018-04-04,18.129943188,148.5,152.580002,148.270004,152.160004,147.073914
590,2018-04-05,19.1064434868,153.039993,153.610001,152.320007,153.419998,148.291794
591,2018-04-06,18.5618322096,152.369995,153.399994,149.149994,150.360001,145.334091
592,2018-04-09,18.399388362,151.399994,152.600006,150.419998,150.539993,145.508026
593,2018-04-10,19.361885376,152.139999,153.949997,151.669998,153.380005,148.253128
594,2018-04-11,18.3208994844,152.779999,154.309998,152.630005,153.710007,148.572128
595,2018-04-12,18.944175726,154.429993,155.410004,153.929993,154.759995,149.58699
596,2018-04-13,18.01539732,155.289993,155.330002,153.509995,153.949997,148.804077
597,2018-04-16,18.986890236,154.839996,155.820007,154.110001,155.369995,150.176636
598,2018-04-17,18.2431974744,156.210007,157.490005,155.960007,157.059998,151.810135
599,2018-04-18,19.405268496,157.520004,158.380005,157.160004,157.479996,152.21608
600,2018-04-19,17.94232176,157.139999,157.539993,155.880005,156.389999,151.162537
601,2018-04-20,18.13908942,156.050003,156.720001,155.149994,155.550003,150.350601
602,2018-04-23,19.65745386,155.779999,156.289993,154.570007,155.320007,150.128311
603,2018-04-24,19.731454116,155.899994,156.630005,153.190002,154.429993,149.268005
604,2018-04-25,18.9106684344,154.360001,154.800003,152.960007,154.199997,149.045731
605,2018-04-26,18.6048364812,154.419998,155.410004,153.940002,154.910004,149.73201
606,2018-04-27,19.8554983368,154.880005,155.369995,153.779999,154.690002,149.519348
607,2018-04-30,19.7710479072,155.020004,155.649994,153.289993,153.320007,148.195175
608,2018-05-01,19.8775266192,153.009995,154.289993,151.710007,154.070007,148.920105
609,2018-05-02,19.2438568608,153.779999,155.779999,153.679993,154.649994,149.480713
610,2018-05-03,18.53966496,154.110001,154.5,152.160004,153.809998,148.668777
611,2018-05-04,18.8382875472,153.259995,156.5,152.800003,155.729996,150.524567
612,2018-05-07,20.31963318,156.190002,157.860001,156.100006,157.050003,151.800446
613,2018-05-08,18.8515821684,156.919998,157.830002,156.75,157.830002,152.554382
614,2018-05-09,20.4383342424,158.009995,159.100006,157.380005,158.679993,153.375977
615,2018-05-10,19.9016294472,158.899994,160.169998,158.759995,159.529999,154.197571
616,2018-05-11,19.844196372,159.550003,160.130005,159.039993,159.839996,154.497208
617,2018-05-14,19.1376068328,160.020004,160.690002,159.050003,159.229996,153.907578
618,2018-05-15,18.974589018,158.710007,159.589996,158.169998,159.259995,153.936615
619,2018-05-16,20.673047736,159.490005,161.320007,159.470001,160.919998,155.541107
620,2018-05-17,20.4484452132,161.0,162.0,160.75,161.660004,156.256378
621,2018-05-18,19.4839067904,161.949997,162.320007,161.550003,161.869995,156.459351
622,2018-05-19,20.4484452132,162.369995,163.240005,162.360001,162.940002,157.493622
623,2018-05-20,19.4839067904,163.259995,163.330002,161.630005,161.759995,156.352997
624,2018-05-21,19.03145688,162.369995,163.240005,162.360001,162.940002,157.493622
625,2018-05-22,19.823487894,163.259995,163.330002,161.630005,161.759995,156.352997
626,2018-05-23,19.573727982,161.330002,162.279999,161.130005,161.970001,156.556015
627,2018-05-24,20.2508005704,161.919998,162.350006,160.619995,162.029999,156.613998
628,2018-05-25,20.9528981724,161.75,162.160004,161.470001,161.740005,156.333679
629,2018-05-29,21.104608776,160.880005,162.229996,160.110001,161.520004,156.121048
630,2018-05-30,21.182124744,162.360001,164.389999,162.360001,164.080002,158.595474
631,2018-05-31,21.245921268,164.080002,164.380005,162.339996,162.770004,157.329269
632,2018-06-01,21.0843808176,163.830002,164.380005,163.279999,163.839996,158.363495
633,2018-06-04,21.1804670208,164.320007,164.710007,163.320007,164.710007,159.204407
634,2018-06-05,19.5486171852,164.550003,165.770004,164.339996,165.729996,160.190353
635,2018-06-06,21.0149595936,165.710007,166.929993,165.580002,166.929993,161.35022
636,2018-06-07,21.21586137,167.110001,167.229996,165.229996,166.020004,160.470642
637,2018-06-08,21.1201863696,166.059998,166.610001,165.759995,166.520004,160.953949
638,2018-06-11,20.925867378,166.639999,167.110001,166.289993,166.770004,161.195572
639,2018-06-12,19.9117751688,166.919998,167.940002,166.729996,167.529999,161.930176
640,2018-06-13,21.48323166,167.770004,167.869995,166.619995,166.869995,161.292221
641,2018-06-14,19.4652576,167.490005,167.839996,166.610001,167.759995,162.152466
642,2018-06-15,20.2962917424,167.240005,167.869995,166.529999,167.809998,162.200775
643,2018-06-18,20.0291450112,166.970001,168.610001,166.729996,168.600006,162.964401
644,2018-06-19,19.1397669228,167.550003,168.770004,166.539993,168.610001,162.974045
645,2018-06-20,20.7190026588,169.449997,170.199997,168.949997,169.970001,164.288574
646,2018-06-21,18.99550236,169.979996,170.080002,167.770004,168.380005,162.751755
647,2018-06-22,20.2741633944,169.009995,169.199997,167.309998,167.820007,162.21048
648,2018-06-23,18.99550236,167.240005,167.369995,164.139999,165.080002,159.562042
649,2018-06-24,20.2741633944,165.229996,166.660004,164.850006,166.039993,160.489944
650,2018-06-25,21.123095796,167.240005,167.369995,164.139999,165.080002,159.562042
651,2018-06-26,20.1985303104,165.229996,166.660004,164.850006,166.039993,160.489944
652,2018-06-27,21.544381584,166.210007,166.509995,163.309998,163.380005,157.918869
653,2018-06-28,20.1033782064,163.229996,164.220001,162.259995,163.880005,158.402161
654,2018-06-29,21.581518596,164.309998,165.050003,163.610001,163.770004,158.295853
655,2018-07-02,19.6476248592,162.759995,164.960007,162.479996,164.899994,159.388077
656,2018-07-03,20.7202289904,164.75,165.699997,164.699997,164.960007,160.023453
657,2018-07-05,21.438098352,165.860001,166.869995,164.830002,166.839996,161.847198
658,2018-07-06,19.41351744,166.970001,168.440002,166.520004,168.25,163.215012
659,2018-07-09,20.6696370984,169.009995,169.330002,168.389999,169.309998,164.243286
660,2018-07-10,20.532087954,169.580002,169.869995,167.570007,168.539993,163.496353
661,2018-07-11,21.2683278528,167.619995,168.610001,167.050003,167.110001,162.109116
662,2018-07-12,20.2009523736,168.070007,168.25,166.639999,167.919998,162.894882
663,2018-07-13,19.63702332,167.850006,168.729996,167.419998,167.419998,162.409836
664,2018-07-16,20.0103130932,167.759995,168.029999,169.960007,166.770004,161.779312
665,2018-07-17,21.448342344,166.75,168.0,166.589996,167.509995,162.497147
666,2018-07-18,20.387394768,167.360001,168.059998,166.570007,167.979996,162.953079
667,2018-07-19,20.3920023648,167.770004,169.25,167.259995,169.169998,164.107468
668,2018-07-20,20.2612057848,168.800003,169.309998,168.350006,168.479996,163.438126
669,2018-07-23,20.27418561,168.300003,169.149994,167.809998,168.690002,163.641861
670,2018-07-24,20.839617144,169.449997,169.759995,166.220001,166.889999,161.895737
671,2018-07-25,20.2142693376,166.940002,167.5,166.139999,167.5,162.487442
672,2018-07-26,20.725128744,167.660004,169.369995,167.509995,168.399994,163.360535
673,2018-07-27,20.6461965552,168.5,168.720001,164.789993,165.259995,160.314484
674,2018-07-30,21.0860323632,165.25,166.020004,164.070007,164.199997,159.286209
675,2018-07-31,19.7017095108,164.529999,166.619995,164.389999,165.869995,160.906235
676,2018-08-01,20.9256714396,165.699997,166.240005,164.5,165.759995,160.799515
677,2018-08-02,21.2571655248,164.960007,167.210007,164.940002,166.970001,161.973312
678,2018-08-03,21.1328160576,167.149994,167.679993,165.610001,166.389999,161.41066
679,2018-08-06,19.9715819256,166.270004,167.509995,165.899994,167.320007,162.312866
680,2018-08-07,21.0744494352,167.889999,168.490005,167.600006,167.720001,162.700867
681,2018-08-08,20.489309946,167.720001,167.990005,166.490005,167.570007,162.555359
682,2018-08-09,21.557183472,167.649994,168.710007,167.550003,168.0,162.972519
683,2018-08-10,20.83128642,167.050003,168.669998,166.960007,167.529999,162.516556
684,2018-08-13,20.871887652,167.740005,168.050003,165.880005,166.550003,161.565872
685,2018-08-14,21.1224900864,166.910004,168.600006,166.889999,168.199997,163.166519
686,2018-08-15,20.4623386872,167.699997,167.820007,165.149994,166.089996,161.119644
687,2018-08-16,20.5738439328,166.860001,168.169998,166.690002,167.630005,162.613571
688,2018-08-17,21.6040090896,167.470001,168.470001,166.929993,168.350006,163.311996
689,2018-08-20,21.023450658,168.809998,169.179993,167.830002,168.820007,163.767975
690,2018-08-21,20.8837591872,169.139999,171.360001,169.119995,170.759995,165.649902
691,2018-08-22,21.067455276,170.589996,171.490005,170.419998,171.179993,166.057312
692,2018-08-23,20.463683124,171.089996,171.520004,170.179993,170.660004,165.552902
693,2018-08-24,21.6555516576,171.149994,171.779999,171.020004,171.589996,166.455048
694,2018-08-27,20.1978646176,172.110001,172.940002,171.619995,171.839996,166.697601
695,2018-08-28,19.86285648,172.160004,172.479996,171.100006,172.0,166.852783
696,2018-08-29,21.4405694928,172.020004,172.770004,171.460007,172.5,167.337814
697,2018-08-30,20.870662932,172.169998,173.229996,171.820007,172.360001,167.202026
698,2018-08-31,20.7057950112,171.960007,173.389999,171.949997,172.020004,168.84227
699,2018-09-04,20.4575426364,172.789993,173.119995,171.119995,172.25,167.095306
700,2018-09-05,21.4556560992,172.179993,172.229996,170.360001,171.789993,166.649048
701,2018-09-06,21.3466743672,172.169998,172.479996,170.419998,170.630005,165.523804
702,2018-09-07,21.712124808,170.210007,171.449997,169.660004,170.539993,165.436493
703,2018-09-10,20.2173681024,171.25,171.679993,170.389999,170.75,165.640182
704,2018-09-11,21.328676352,170.600006,171.600006,170.0,171.029999,165.911819
705,2018-09-12,21.526058448,170.789993,171.089996,169.330002,170.619995,165.514099
706,2018-09-13,19.83607728,171.279999,171.539993,170.259995,170.660004,165.552902
707,2018-09-14,20.750880654,170.770004,171.929993,170.399994,171.380005,166.251358
708,2018-09-17,21.3764517072,171.419998,171.539993,169.350006,169.559998,164.485794
709,2018-09-18,21.1810649328,169.800003,170.710007,169.630005,170.270004,165.174576
710,2018-09-19,21.574587936,170.279999,171.070007,169.070007,169.649994,164.57312
711,2018-09-20,19.67279292,170.369995,171.300003,169.809998,171.220001,166.09613
712,2018-09-21,21.355042368,171.75,171.820007,170.220001,170.399994,165.300644
713,2018-09-24,19.9717286496,170.259995,170.5,168.759995,169.770004,164.689529
714,2018-09-25,20.5339571832,170.050003,170.520004,169.850006,170.029999,164.941757
715,2018-09-26,19.290702858,169.929993,170.029999,167.779999,168.029999,163.434143
716,2018-09-27,18.92696412,168.369995,168.699997,167.759995,168.039993,163.443848
717,2018-09-28,19.2650233968,167.449997,169.0,167.449997,168.550003,163.939941
718,2018-10-01,19.3781586684,169.289993,169.320007,165.770004,166.330002,161.780624
719,2018-10-02,19.7352089712,166.179993,166.529999,164.179993,164.529999,160.029877
720,2018-10-03,18.2828425896,165.179993,166.729996,164.509995,165.970001,161.430481
721,2018-10-04,19.720644108,165.440002,165.649994,163.130005,163.639999,159.164215
722,2018-10-05,18.3542755968,163.75,164.160004,160.660004,162.160004,157.724701
723,2018-10-08,20.36773134,161.770004,162.399994,160.550003,161.820007,157.393982
724,2018-10-11,18.79483914,155.809998,157.320007,153.509995,153.570007,149.369629
725,2018-10-12,18.2185552944,155.559998,155.759995,151.889999,153.600006,149.398819
726,2018-10-15,18.2324692332,153.360001,155.289993,152.539993,154.169998,149.953232
727,2018-10-16,18.738463128,155.279999,158.860001,154.039993,158.639999,154.300995
728,2018-10-17,19.144173312,158.179993,158.220001,155.889999,157.960007,153.639572
729,2018-10-18,17.7299519268,157.410004,157.630005,154.369995,155.0,150.760529
730,2018-10-19,17.4613846104,155.470001,156.360001,154.740005,153.360001,149.16539
731,2018-10-22,17.47616088,153.919998,154.449997,152.520004,153.029999,148.844406
732,2018-10-23,18.0365095908,150.929993,152.889999,148.919998,151.660004,147.511887
733,2018-10-24,18.2733174216,151.429993,151.979996,145.820007,145.949997,141.958054
734,2018-10-25,19.771999104,146.729996,149.820007,146.410004,149.110001,145.031616
735,2018-10-26,18.3197497392,147.539993,149.419998,144.699997,147.479996,143.446213
736,2018-10-29,19.673674434,149.130005,150.630005,145.070007,146.669998,142.658371
737,2018-10-30,20.20981116,146.850006,149.889999,146.559998,149.729996,145.634674
738,2018-10-31,19.0564721568,151.259995,151.860001,150.029999,150.029999,145.926453
739,2018-11-01,18.7032364896,150.889999,153.770004,150.809998,153.490005,149.291809
740,2018-11-02,17.7221065248,154.059998,154.889999,152.440002,154.0,149.787872
741,2018-11-05,17.7212191104,154.039993,154.660004,152.350006,153.880005,149.671158
742,2018-11-06,17.9688501408,153.649994,155.110001,153.520004,154.639999,150.410355
743,2018-11-07,17.4340104852,155.360001,157.410004,154.800003,157.410004,153.10463
744,2018-11-08,17.8352054712,156.610001,157.899994,156.339996,156.990005,152.696091
745,2018-11-09,19.074847968,156.0,156.029999,152.949997,154.080002,149.865677
746,2018-11-19,17.76912048,151.679993,152.029999,148.369995,148.860001,144.788452
747,2018-11-20,18.0756912384,147.25,148.429993,145.589996,145.990005,141.996948
748,2018-11-21,18.704149758,146.779999,149.369995,146.529999,148.029999,143.981171
749,2018-11-23,18.883075302,146.820007,149.300003,146.809998,147.889999,143.844971
750,2018-11-26,17.7347612028,149.320007,150.399994,148.740005,149.809998,145.712463
751,2018-11-27,18.3835254216,149.179993,149.729996,148.289993,148.570007,144.506424
752,2018-11-28,18.490672992,149.199997,152.369995,147.699997,152.240005,148.076004
753,2018-11-29,16.76067996,151.610001,152.740005,150.440002,151.830002,147.677216
754,2018-11-30,17.580329928,151.460007,152.860001,151.080002,152.619995,148.445633
755,2018-12-03,18.593385096,154.389999,154.479996,152.020004,154.080002,149.865677
756,2018-12-04,16.66380252,153.75,154.130005,147.139999,147.520004,143.485123
757,2018-12-06,16.9040444904,145.449997,147.099997,143.429993,147.199997,143.173874
758,2018-12-07,17.650820616,147.139999,148.259995,143.270004,144.020004,140.080856
759,2018-12-10,17.628918648,144.270004,144.720001,141.449997,143.600006,139.672333
760,2018-12-11,16.9479330048,145.679993,146.190002,142.389999,143.449997,139.526428
761,2018-12-12,16.6684157424,144.880005,146.759995,144.759995,144.820007,140.858978
762,2018-12-13,15.784871256,145.240005,145.690002,142.539993,142.770004,138.865021
763,2018-12-14,15.9209395776,141.729996,143.229996,140.100006,140.610001,136.764114
764,2018-12-17,15.9136169256,139.669998,140.880005,136.160004,137.020004,133.718338
765,2018-12-18,16.1351054592,138.259995,139.179993,136.289993,136.850006,133.552414
766,2018-12-19,16.6481583336,136.800003,138.679993,133.25,134.0,130.771088
767,2018-12-20,17.0920907916,133.630005,134.410004,130.229996,131.789993,128.614319
768,2018-12-21,17.346805344,132.380005,132.949997,127.980003,128.369995,125.276756
769,2018-12-24,15.48759156,127.730003,128.470001,125.839996,125.879997,122.846756
770,2018-12-26,16.06611144,126.279999,132.100006,125.809998,131.929993,128.750946
771,2018-12-27,17.981882028,130.270004,132.479996,127.870003,132.479996,129.287704
772,2018-12-28,18.0915783252,132.479996,135.009995,131.539993,132.860001,129.658554
773,2018-12-31,17.9062298796,133.720001,134.050003,131.800003,133.899994,130.673477
774,2019-01-02,17.8307475576,132.169998,135.169998,131.539993,134.660004,131.415192
775,2019-01-03,18.0039698856,133.910004,134.639999,131.649994,132.25,129.063263
