Date,Signal,Open,High,Low,Close,Adj Close
11/7/18,17.4340104852,155.360001,157.410004,154.800003,157.410004,153.10463
11/8/18,17.8352054712,156.610001,157.899994,156.339996,156.990005,152.696091
11/9/18,19.074847968,156,156.029999,152.949997,154.080002,149.865677
11/19/18,17.76912048,151.679993,152.029999,148.369995,148.860001,144.788452
11/20/18,18.0756912384,147.25,148.429993,145.589996,145.990005,141.996948
11/21/18,18.704149758,146.779999,149.369995,146.529999,148.029999,143.981171
11/23/18,18.883075302,146.820007,149.300003,146.809998,147.889999,143.844971
11/26/18,17.7347612028,149.320007,150.399994,148.740005,149.809998,145.712463
11/27/18,18.3835254216,149.179993,149.729996,148.289993,148.570007,144.506424
11/28/18,18.490672992,149.199997,152.369995,147.699997,152.240005,148.076004
11/29/18,16.76067996,151.610001,152.740005,150.440002,151.830002,147.677216
11/30/18,17.580329928,151.460007,152.860001,151.080002,152.619995,148.445633
12/3/18,18.593385096,154.389999,154.479996,152.020004,154.080002,149.865677
12/4/18,16.66380252,153.75,154.130005,147.139999,147.520004,143.485123
12/6/18,16.9040444904,145.449997,147.099997,143.429993,147.199997,143.173874
12/7/18,17.650820616,147.139999,148.259995,143.270004,144.020004,140.080856
12/10/18,17.628918648,144.270004,144.720001,141.449997,143.600006,139.672333
12/11/18,16.9479330048,145.679993,146.190002,142.389999,143.449997,139.526428
12/12/18,16.6684157424,144.880005,146.759995,144.759995,144.820007,140.858978
12/13/18,15.784871256,145.240005,145.690002,142.539993,142.770004,138.865021
12/14/18,15.9209395776,141.729996,143.229996,140.100006,140.610001,136.764114
12/17/18,15.9136169256,139.669998,140.880005,136.160004,137.020004,133.718338
12/18/18,16.1351054592,138.259995,139.179993,136.289993,136.850006,133.552414
12/19/18,16.6481583336,136.800003,138.679993,133.25,134,130.771088
12/20/18,17.0920907916,133.630005,134.410004,130.229996,131.789993,128.614319
12/21/18,17.346805344,132.380005,132.949997,127.980003,128.369995,125.276756
12/24/18,15.48759156,127.730003,128.470001,125.839996,125.879997,122.846756
12/26/18,16.06611144,126.279999,132.100006,125.809998,131.929993,128.750946
12/27/18,17.981882028,130.270004,132.479996,127.870003,132.479996,129.287704
12/28/18,18.0915783252,132.479996,135.009995,131.539993,132.860001,129.658554
12/31/18,17.9062298796,133.720001,134.050003,131.800003,133.899994,130.673477
1/2/19,17.8307475576,132.169998,135.169998,131.539993,134.660004,131.415192
1/3/19,18.0039698856,133.910004,134.639999,131.649994,132.25,129.063263
1/4/19,17.1584339316,133.919998,137.600006,133.710007,137.190002,133.884262
1/7/19,17.639163612,137.259995,140.369995,136.740005,139.589996,136.226379
1/8/19,18.4477178184,140.800003,141.789993,139.389999,141.729996,138.314819
1/9/19,17.0779248,142.220001,143.389999,141.619995,142.899994,139.456619
1/10/19,18.116266392,142.059998,143.720001,141.350006,143.639999,140.178833
1/11/19,18.678795564,143.009995,143.990005,142.679993,143.679993,140.217834
1/14/19,18.4579285896,142.820007,143.440002,142.089996,142.25,138.822281
1/15/19,17.3764800144,142.649994,143.649994,142.089996,143.449997,139.993362
1/16/19,17.4273046104,143.679993,145.25,143.669998,144.520004,141.037598
1/17/19,17.6771084772,143.990005,146.330002,143.970001,145.830002,142.31604
1/18/19,17.4636763056,146.600006,147.919998,146,147.330002,143.779892
1/22/19,18.0009736608,146.460007,146.759995,144.050003,145,141.506027
1/23/19,19.0272406908,145.320007,146.179993,143.460007,144.600006,141.115662
1/24/19,18.1690450656,144.429993,145.759995,144.330002,145.470001,141.964706
1/25/19,18.2090527188,146.619995,147.639999,146.429993,147.339996,143.789642
1/28/19,17.69742924,145.960007,146.910004,145.369995,146.550003,143.018677
1/29/19,18.3821815008,146.710007,146.820007,145.880005,146.199997,142.677094
1/30/19,19.282957056,146.979996,148.339996,145.679993,147.800003,144.238571
1/31/19,18.7771089144,147.610001,149.300003,147.529999,149.059998,145.468201
2/1/19,18.756790524,149.350006,149.679993,148.580002,149.179993,145.585297
2/4/19,18.4539122292,149.410004,150.970001,148.880005,150.960007,147.322433
2/5/19,18.5057787444,151.009995,151.600006,150.240005,151.119995,147.478577
2/6/19,18.5479985268,151.039993,151.369995,150.100006,150.929993,147.293121
2/7/19,19.9412020284,149.919998,150.699997,148.389999,149.690002,146.083008
2/8/19,19.26228843,149.059998,149.899994,148.5,149.850006,146.239166
2/11/19,18.6160137276,150.289993,151.149994,149.630005,151.100006,147.459045
2/12/19,19.4631177504,151.919998,153.190002,151.880005,152.990005,149.303497
2/13/19,20.372768724,153.419998,153.759995,152.699997,153.419998,149.723129
2/14/19,20.1926690832,152.580002,154.369995,152.399994,153.770004,150.064713
2/15/19,19.6855776912,154.779999,156.240005,154.270004,156.220001,152.455673
2/19/19,19.7131420896,155.550003,157.100006,155.550003,156.649994,152.875305
2/20/19,19.0946704416,156.660004,157.580002,156.529999,157.389999,153.597473
2/21/19,19.457802252,157.130005,157.369995,156.059998,156.789993,153.011932
2/22/19,18.36377376,157.270004,158.270004,157.100006,158.149994,154.339157
2/25/19,18.4610683752,159.080002,159.5,158.089996,158.190002,154.378204
2/26/19,18.4575314844,158.009995,158.190002,156.889999,157.100006,153.314468
2/27/19,18.473526864,156.490005,157.440002,156.119995,157.320007,153.529144
2/28/19,17.9359059876,157.089996,157.479996,156.369995,156.779999,153.002167
3/1/19,18.06865728,157.949997,158.339996,156.75,158.240005,154.427002
3/4/19,19.5242708448,158.539993,158.779999,155.589996,156.809998,153.031448
3/5/19,19.601424576,156.940002,156.949997,155.960007,156.080002,152.319046
3/6/19,18.2564453244,156.020004,156.080002,152.880005,153.020004,149.332779
3/7/19,19.7548355724,153.020004,153.139999,151.369995,151.679993,148.025055
3/8/19,19.8812068152,150.839996,151.759995,150.610001,151.639999,147.986023
3/11/19,18.5100677856,152.110001,154.309998,151.899994,154.289993,150.572144
3/12/19,19.2555976776,154.399994,154.979996,153.800003,154.369995,150.650238
3/13/19,19.14349437,154.919998,155.729996,154.75,154.979996,151.24556
3/14/19,18.446897196,154.899994,155.020004,154.199997,154.350006,150.630737
3/15/19,18.3518117952,154.529999,155.869995,154.330002,154.759995,151.030853
3/18/19,18.72307206,155.059998,156.449997,154.479996,155.75,151.996994
3/19/19,17.76221928,156.479996,156.529999,154.570007,154.960007,151.226044
3/20/19,18.9959816016,154.539993,155.419998,152.410004,153.259995,149.965714
3/21/19,19.2342400068,152.729996,156.059998,152.729996,155.270004,151.932495
3/22/19,19.6257779712,154.199997,154.539993,149.570007,149.619995,146.403946
3/25/19,19.7563024944,149.479996,151.320007,148.410004,150.279999,147.049774
3/26/19,18.9477444,151.470001,152.820007,150.789993,151.860001,148.59581
3/27/19,19.5898028472,151.710007,152.210007,149.479996,151.270004,148.018494
3/28/19,18.47965764,151.789993,152.929993,150.929993,152.619995,149.339478
3/29/19,18.6336179064,153.679993,153.970001,152.100006,153.089996,149.799377
4/1/19,19.134865764,154.289993,154.919998,153.720001,154.759995,151.433472
4/2/19,20.133869382,154.869995,154.880005,153.509995,154.360001,151.042068
4/3/19,19.9237930416,155.740005,156.149994,154.729996,155.160004,151.824875
4/4/19,19.810923312,155.279999,156.009995,154.839996,155.919998,152.568558
4/5/19,19.377752562,156.300003,157.470001,156.190002,157.380005,153.997147
4/8/19,19.9783197792,156.850006,157.5,156.070007,157.119995,153.742722
4/9/19,18.69594822,156.460007,156.699997,154.910004,155.199997,151.864014
4/10/19,18.6408536544,155.479996,157.360001,155.330002,157.309998,153.928665
4/11/19,19.6853769936,157.520004,157.679993,156.809998,157.110001,153.732971
4/12/19,18.87200838,158.130005,158.160004,157.110001,157.679993,154.29068
4/15/19,19.6730747064,157.949997,158.100006,156.5,157.169998,153.791687
4/16/19,19.6940827788,157.710007,157.899994,156.979996,157.539993,154.153702
4/17/19,19.1416881372,158.089996,158.110001,155.199997,156.100006,152.744675
4/18/19,19.607071554,156.110001,156.279999,154.660004,155.639999,152.294556
4/22/19,19.515834198,155.309998,155.809998,154.520004,155.229996,151.893341
4/23/19,19.883209968,155.369995,158.050003,155.360001,157.570007,154.183075
4/24/19,20.34570648,157.619995,158.690002,157.369995,158.059998,154.662537
4/25/19,18.84953244,157.330002,157.470001,155.470001,156.75,153.380707
4/26/19,19.62549888,156.960007,158.490005,156.399994,158.270004,154.868027
4/29/19,19.422135936,158.619995,159.610001,158.490005,159.029999,155.611679
4/30/19,19.6953366048,159.149994,159.190002,156.960007,158.289993,154.887573
5/1/19,19.8071221968,158.669998,158.729996,156.710007,156.789993,153.41983
5/2/19,20.0455550532,156.639999,158.149994,155.679993,157.520004,154.13414
5/3/19,18.1605771072,158.309998,160.639999,158.190002,160.529999,157.079437
5/6/19,18.0287622,158.179993,161.110001,158.009995,160.710007,157.2556
5/7/19,19.1727215496,159.309998,159.869995,156.25,157.529999,154.143936
5/8/19,19.292210304,157.259995,158.089996,156.649994,156.759995,153.390472
5/9/19,18.6644306784,155.520004,156.649994,153.740005,156.190002,152.832733
5/10/19,19.604312244,155.589996,156.830002,153.669998,156.619995,153.253479
5/13/19,18.7841062656,153.690002,154.020004,151.160004,151.630005,148.370728
5/14/19,18.805676904,151.960007,154.169998,151.699997,153.539993,150.239685
5/15/19,17.8922966256,152.399994,154.410004,152.070007,154.039993,150.728943
5/16/19,17.8829123784,154.509995,156.179993,154.440002,155,151.66832
5/17/19,18.0918990768,153.820007,155.270004,152.660004,152.839996,149.554733
5/20/19,18.1149000864,151.929993,152.820007,151.410004,151.779999,148.517517
5/21/19,18.06483432,152.630005,154.039993,152.580002,153.820007,150.513672
5/22/19,18.1545897264,153.220001,153.589996,152,152.529999,149.251404
5/23/19,18.2180674872,151.059998,151.059998,148.580002,149.389999,146.178894
5/24/19,17.8082017896,150.380005,151.089996,149.789993,150.789993,147.548782
5/28/19,17.6354022,151.009995,151.649994,149.580002,149.589996,146.374588
5/29/19,18.9967800528,148.839996,148.929993,147.360001,148.339996,145.151443
5/30/19,19.1312013024,148.75,149.580002,147.039993,147.929993,144.750275
5/31/19,19.0658796156,146.190002,146.839996,145.320007,145.860001,142.724762
6/3/19,18.654027336,146.130005,147.210007,145.330002,146.369995,143.223801
6/4/19,19.0307017392,147.919998,150.289993,146.419998,150.160004,146.932358
6/5/19,19.4114641536,150.759995,150.889999,148.610001,150.190002,146.961685
6/6/19,18.1725526008,150.119995,150.520004,148.309998,149.800003,146.580093
6/7/19,18.4773060012,150.350006,151.509995,150.020004,150.860001,147.617294
6/10/19,19.05508332,151.449997,153.139999,152.449997,151.75,148.488159
6/11/19,19.12313403,152.869995,153.229996,150.580002,151.300003,148.047836
6/12/19,19.5794228628,151.179993,151.779999,150.619995,151.470001,148.214188
6/13/19,18.8662538688,152.309998,153.179993,151.869995,153.070007,149.779816
6/14/19,18.816291648,152.880005,152.940002,151.720001,151.729996,148.468567
6/17/19,19.057441296,151.869995,152.899994,151.669998,152.240005,149.492767
6/18/19,19.3687025928,153.270004,155.149994,152.259995,154.009995,151.23082
6/19/19,18.6460113492,154.190002,154.699997,153.399994,154.559998,151.770905
6/20/19,18.6897381336,156.050003,156.220001,154.440002,155.289993,152.487717
6/21/19,19.4976137544,155.130005,155.169998,153.610001,153.949997,151.171906
6/24/19,18.28203,154.360001,154.410004,152,152.080002,149.335648
6/25/19,20.0699822148,152.309998,152.5,151,151.149994,148.42244
6/26/19,20.308549272,151.699997,152.220001,150.759995,150.800003,148.078766
6/27/19,19.201082292,151.240005,153.770004,151.240005,153.630005,150.857697
6/28/19,18.4946029608,153.949997,156.020004,153.940002,155.5,152.693939
7/1/19,19.077036576,157.539993,158.029999,155.220001,156.100006,153.283127
7/2/19,18.9839013312,156.020004,156.119995,154.259995,155.149994,152.35025
7/3/19,18.9470071368,155.600006,156.339996,155.169998,156.259995,153.440231
7/5/19,19.3964376024,155.490005,156.740005,154.860001,156.679993,153.852646
7/8/19,19.9389746352,156.210007,156.479996,154.889999,155.190002,152.389542
7/9/19,18.7066947468,154.539993,155.429993,154.479996,155.399994,152.595734
7/10/19,19.141694838,156.199997,156.559998,154.850006,155.669998,152.86087
7/11/19,19.7565899928,155.889999,155.940002,154.220001,154.910004,152.114594
7/12/19,18.4709885256,155.139999,156.669998,154.880005,156.110001,153.292938
7/15/19,18.22900632,156.559998,156.589996,154.850006,155.289993,152.487717
7/16/19,18.901274832,155.130005,156.199997,154.669998,155.240005,152.438644
7/17/19,19.9543866684,155.240005,155.339996,153.729996,154.130005,151.348663
7/18/19,18.52359192,154.080002,155.009995,153.729996,154.710007,151.918213
7/19/19,18.5838625188,154.940002,155.429993,153.820007,153.820007,151.044266
7/22/19,18.59900568,154.240005,154.699997,153.399994,153.679993,150.906769
7/23/19,19.0016215272,154.279999,154.720001,153.539993,154.699997,151.908386
7/24/19,19.998759396,154.289993,157.449997,154.119995,157.259995,154.42218
7/25/19,18.158987556,157.179993,157.240005,155.089996,155.360001,152.556473
7/26/19,19.009070478,155.580002,157.419998,155.5,157.199997,154.363266
7/29/19,18.8317537716,157.190002,157.360001,155.600006,156.149994,153.332199
7/30/19,19.354564416,155.059998,157.839996,154.710007,157.839996,154.991714
7/31/19,18.873206604,157.779999,159.229996,155.550003,156.559998,153.734802
8/1/19,19.1681021808,156.880005,158.169998,153.589996,154.289993,151.505753
8/2/19,17.6936502156,153.350006,153.75,151.279999,152.580002,149.82663
8/5/19,19.3006300872,149.779999,149.919998,146.210007,148,145.329285
8/6/19,18.5890629888,148.899994,149.699997,147.380005,149.360001,146.664749
8/7/19,18.5152493088,147.919998,149.710007,146.690002,149.320007,146.625488
8/8/19,17.6888899644,150.149994,152.630005,149.990005,152.539993,149.787354
8/9/19,18.7519344096,152.089996,152.149994,150.029999,150.619995,147.902023
8/12/19,18.6295225992,149.809998,150.119995,148.330002,148.669998,145.987213
8/13/19,18.4287587328,148.339996,151.789993,147.669998,150.270004,147.558334
8/14/19,18.0322919928,147.949997,147.979996,145.720001,146.070007,143.434128
8/15/19,17.4794132736,146.619995,146.669998,144.789993,145.490005,142.864578
8/16/19,17.6717204424,146.139999,148.910004,146.110001,148.630005,145.947937
8/19/19,17.0683356,150.320007,150.889999,149.949997,150.130005,147.420868
8/20/19,18.648873648,149.919998,150.009995,148.990005,149.149994,146.458511
8/21/19,18.8002317,150.619995,150.649994,149.789993,150.380005,147.666336
8/22/19,17.8892635536,150.669998,151.080002,149.139999,150.029999,147.322647
8/23/19,17.28161688,149.220001,150.110001,144.929993,145.429993,142.805664
8/26/19,18.46589748,146.800003,147.050003,145.710007,147.029999,144.376801
8/27/19,18.8093874696,147.960007,148.020004,144.679993,144.850006,142.23613
8/28/19,17.8400348484,144.559998,147.389999,144.25,146.539993,143.89563
8/29/19,19.5112721076,148.149994,149.289993,147.960007,149.110001,146.41925
8/30/19,18.310136076,149.889999,149.970001,148.039993,148.839996,146.154114
9/3/19,18.5000244,147.449997,148.320007,146,146.660004,144.013474
9/4/19,19.8000691464,148.009995,148.360001,147.179993,147.839996,145.17215
9/5/19,18.53655396,149.850006,151.910004,149.369995,150.589996,147.872543
9/6/19,18.9781988256,150.699997,151.229996,149.830002,149.899994,147.195007
9/9/19,19.6712308152,150.570007,152.240005,150.059998,151.910004,149.168747
9/10/19,18.9967688676,151.679993,153.949997,150.889999,153.850006,151.07373
9/11/19,19.271605374,154.520004,157.160004,153.559998,157,154.16687
9/12/19,18.8644764504,157.179993,157.899994,155.570007,157.039993,154.206146
9/13/19,19.581946308,157.850006,158.919998,157.130005,157.309998,154.471283
9/16/19,18.925885944,156.970001,158.75,156.699997,157.899994,155.050644
9/17/19,18.2221326,157.360001,157.570007,156.449997,157.490005,154.648041
9/18/19,18.919681704,157.479996,157.5,155.070007,156.520004,153.695541
9/19/19,19.304439696,156.800003,157.820007,155.529999,155.759995,152.949249
9/20/19,19.5063822804,155.639999,156.649994,154.449997,155.429993,152.625214
9/23/19,18.7726850208,154.860001,155.949997,154.559998,155.309998,152.50737
9/24/19,18.6309759756,155.149994,155.289993,152.839996,152.429993,150.205444
9/25/19,17.6447696496,152.279999,154.360001,151.800003,154.100006,151.851105
9/26/19,18.870109548,153.919998,153.919998,151.949997,152.380005,150.156204
9/27/19,19.1893136628,152.820007,153.220001,150.5,151.160004,148.95401
9/30/19,17.8382734836,151.369995,152.259995,150.789993,151.339996,149.131363
10/1/19,18.4418145768,152.110001,153.350006,148.050003,148.369995,146.204712
10/2/19,18.8651214864,147.630005,147.630005,145.860001,147.25,145.101059
10/3/19,18.473858208,146.690002,147.940002,144.929993,147.740005,145.583908
10/4/19,19.468118736,147.990005,149.25,147.119995,149.139999,146.96347
10/7/19,18.4387263624,148.779999,150.070007,148.119995,148.880005,146.707291
10/8/19,19.1750381052,147.419998,147.929993,146.110001,146.460007,144.322601
10/9/19,19.945486836,147.539993,147.690002,146.639999,147.130005,144.982819
10/10/19,19.4896145088,147.339996,148.5,147.100006,147.720001,145.564209
10/11/19,19.4900879208,149.789993,151.960007,147.690002,150.220001,148.02771
10/14/19,19.8763010304,149.910004,150.149994,149.100006,149.669998,147.485748
10/15/19,18.9879097824,150.169998,152.130005,149.789993,151.389999,149.180634
10/16/19,18.4139058192,151.210007,152.270004,151.139999,151.550003,149.338303
10/17/19,18.8784119796,152.289993,153.309995,152.050003,153.339996,151.102173
10/18/19,18.4870056,152.929993,153.5,151.449997,152.610001,150.382828
10/21/19,20.402048568,154.169998,154.979996,153.910004,154.039993,151.791962
10/22/19,19.2252594144,154.199997,155.050003,153.740005,154.210007,151.959488
10/23/19,20.219944272,154.339996,154.75,153.550003,154.399994,152.146713
10/24/19,20.0037838356,154.949997,155.059998,153.470001,154.179993,151.929916
10/25/19,18.983593572,153.910004,155.529999,153.899994,155,152.737961
10/28/19,19.0074800316,155.660004,156.979996,155.009995,156.339996,154.05838
10/29/19,18.71049864,156.009995,157.339996,155.860001,156.850006,154.560974
10/30/19,19.8857720592,156.789993,156.809998,155.279999,156.330002,154.048553
10/31/19,19.1872291392,156.100006,156.100006,154.240005,155.449997,153.181396
11/1/19,20.653087488,156.399994,158.190002,156.050003,158.100006,155.792709
11/4/19,19.1570754096,159.399994,159.699997,158.470001,158.949997,156.63031
11/5/19,18.7010394,159.399994,160.460007,158.970001,159.149994,156.827393
11/6/19,19.0690275816,158.990005,158.990005,157.809998,158.229996,155.920822
11/7/19,20.671297548,159.740005,160.169998,158.169998,158.649994,156.334686
11/8/19,20.4318218412,158.279999,159.270004,157.949997,159.080002,156.758408
11/11/19,20.5078676532,158.029999,158.899994,157.880005,158.779999,156.462784
11/12/19,20.4305325456,158.929993,159.880005,158.490005,158.830002,156.512054
11/13/19,20.516509332,157.740005,158.5,157.190002,158.149994,155.841995
11/14/19,20.5802454,157.929993,158.910004,157.789993,158.100006,155.792709
11/15/19,19.10663088,159.229996,159.289993,158.350006,158.919998,156.600739
11/18/19,19.3108369656,158.720001,158.740005,157.940002,158.520004,156.206589
11/19/19,20.024620512,159.110001,159.699997,158.309998,159.110001,156.787979
11/20/19,20.4681366576,158.550003,159.600006,157.259995,158.509995,156.196732
11/21/19,19.5105342684,158.820007,158.889999,157.229996,157.729996,155.428101
11/22/19,20.392513344,158.309998,158.539993,157.350006,158.220001,155.91095
11/25/19,19.01203128,159.029999,161.830002,158.889999,161.580002,159.221924
11/26/19,19.03095336,161.75,162.539993,161.289993,161.690002,159.330338
11/27/19,20.215922832,162.380005,162.929993,162.080002,162.830002,160.45369
11/29/19,19.9852682016,162.410004,162.789993,161.669998,161.770004,159.409164
12/2/19,20.3821346976,162.149994,162.210007,159.910004,160.190002,157.852219
12/3/19,19.22251644,158.820007,159.759995,158.100006,159.679993,157.34964
12/4/19,19.388064,160.5,161.220001,160.300003,160.779999,158.433594
12/5/19,19.6998388704,161.470001,161.649994,160.449997,160.940002,158.591278
12/6/19,21.394667052,162.589996,163.410004,162.5,162.820007,160.443832
12/9/19,20.13342648,162.75,163.160004,162.389999,162.509995,160.138367
12/10/19,20.564243532,162.410004,162.960007,161.940002,162.610001,160.236908
12/11/19,20.0626423848,162.880005,163.080002,161.949997,162.559998,160.187637
12/12/19,21.667517256,162.75,165.100006,162.25,163.960007,161.5672
12/13/19,20.1316473432,163.729996,164.809998,162.550003,163.330002,160.946396
12/16/19,21.1667466768,164.059998,164.850006,163.740005,163.880005,162.080811
12/17/19,19.9798263024,164.139999,164.699997,163.699997,164.699997,162.8918
12/18/19,19.8815344356,165.059998,165.279999,164.320007,165.020004,163.208282
12/19/19,20.2238878368,165.279999,165.729996,164.880005,165.729996,163.910477
12/20/19,19.858757562,166.149994,166.410004,165.720001,165.970001,164.147858
12/23/19,20.8557051312,166.240005,166.360001,165.360001,166.300003,164.474243
12/24/19,21.3618757644,166.449997,166.699997,166.039993,166.679993,164.850052
12/26/19,20.0166433632,166.830002,166.979996,166.360001,166.679993,164.850052
12/27/19,0,167.119995,167.119995,165.429993,165.860001,164.039063
12/30/19,0,165.979996,166.210007,164.570007,165.440002,163.623688
12/31/19,0,165.080002,166.350006,164.710007,165.669998,163.851135
1/2/20,0,166.740005,166.75,164.229996,165.779999,163.959946
1/3/20,0,163.740005,165.410004,163.699997,165.130005,163.317093
1/6/20,0,163.850006,165.539993,163.539993,165.350006,163.534668
